"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2008-10-26,3.7,15,4.4,3.7,3.7,3.7,3.7
2008-10-27,3.6,15,4.4,3.6,3.6,3.6,3.6
2008-10-28,3.6,15,4.4,3.6,3.6,3.6,3.6
2008-10-29,3.6,14,4.4,3.6,3.6,3.6,3.6
2008-10-30,3.6,14,4.4,3.6,3.6,3.6,3.6
2008-10-31,3.6,13,4.4,3.6,3.6,3.6,3.6
2008-11-01,3.6,13,4.4,3.6,3.6,3.6,3.6
2008-11-02,3.6,13,4.4,3.6,3.6,3.6,3.6
2008-11-03,3.6,11,4.5,3.6,3.6,3.6,3.6
2008-11-04,3.7,12,4.6,3.7,3.7,3.7,3.7
2008-11-05,3.8,14,4.7,3.8,3.8,3.8,3.8
2008-11-06,3.9,15,4.8,3.9,3.9,3.9,3.9
2008-11-07,3.9,15,4.9,3.9,3.9,3.9,3.9
2008-11-08,4.2,17,5.4,4.2,4.2,4.2,4.2
2008-11-09,4.4,17,5.5,4.4,4.4,4.4,4.4
2008-11-10,4.4,17,5.5,4.4,4.4,4.4,4.4
2008-11-11,4.5,17,5.6,4.5,4.5,4.5,4.5
2008-11-12,4.6,18,5.7,4.6,4.6,4.6,4.6
2008-11-13,4.8,17,5.8,4.8,4.8,4.8,4.8
2008-11-14,5.7,27,6.8,5.7,5.7,5.7,5.7
2008-11-15,5.7,25,6.9,5.7,5.7,5.7,5.7
2008-11-16,5.8,24,7,5.8,5.8,5.8,5.8
2008-11-17,5.8,23,7,5.8,5.8,5.8,5.8
2008-11-18,5.7,22,7,5.7,5.7,5.7,5.7
2008-11-19,5.7,22,7,5.7,5.7,5.7,5.7
2008-11-20,5.7,22,7,5.7,5.7,5.7,5.7
2008-11-21,5.8,22,7.1,5.8,5.8,5.8,5.8
2008-11-22,5.9,24,7.2,5.9,5.9,5.9,5.9
2008-11-23,6,24,7.3,6,6,6,6
2008-11-24,6,23,7.4,6,6,6,6
2008-11-25,6,23,7.4,6,6,6,6
2008-11-26,6,23,7.4,6,6,6,6
2008-11-27,6,23,7.4,6,6,6,6
2008-11-28,6,23,7.5,6,6,6,6
2008-11-29,6.1,24,7.5,6.1,6.1,6.1,6.1
2008-11-30,6.2,24,7.6,6.2,6.2,6.2,6.2
2008-12-01,6.2,24,7.6,6.2,6.2,6.2,6.2
2008-12-02,6.2,24,7.7,6.2,6.2,6.2,6.2
2008-12-03,6.7,32,8.1,6.7,6.7,6.7,6.7
2008-12-04,6.7,30,8.2,6.7,6.7,6.7,6.7
2008-12-05,6.7,29,8.2,6.7,6.7,6.7,6.7
2008-12-06,7.2,30,8.7,7.2,7.2,7.2,7.2
2008-12-07,7.3,29,8.9,7.3,7.3,7.3,7.3
2008-12-08,7.5,30,9,7.5,7.5,7.5,7.5
2008-12-09,7.6,33,9.2,7.6,7.6,7.6,7.6
2008-12-10,7.7,33,9.3,7.7,7.7,7.7,7.7
2008-12-11,7.7,32,9.3,7.7,7.7,7.7,7.7
2008-12-12,7.7,32,9.3,7.7,7.7,7.7,7.7
2008-12-13,7.8,31,9.3,7.8,7.8,7.8,7.8
2008-12-14,8,35,9.5,8,8,8,8
2008-12-15,8,34,9.5,8,8,8,8
2008-12-16,8,33,9.6,8,8,8,8
2008-12-17,8,33,9.6,8,8,8,8
2008-12-18,8,33,9.6,8,8,8,8
2008-12-19,8.1,32,9.7,8.1,8.1,8.1,8.1
2008-12-20,8.3,35,9.9,8.3,8.3,8.3,8.3
2008-12-21,8.4,35,9.9,8.4,8.4,8.4,8.4
2008-12-22,8.7,34,10,8.7,8.7,8.7,8.7
2008-12-23,8.9,35,10.1,8.9,8.9,8.9,8.9
2008-12-24,9,36,10.2,9,9,9,9
2008-12-25,9.1,35,10.3,9.1,9.1,9.1,9.1
2008-12-26,9.2,36,10.4,9.2,9.2,9.2,9.2
2008-12-27,9.3,38,10.6,9.3,9.3,9.3,9.3
2008-12-28,9.4,37,10.7,9.4,9.4,9.4,9.4
2008-12-29,9.5,37,10.7,9.5,9.5,9.5,9.5
2008-12-30,9.9,43,11.2,9.9,9.9,9.9,9.9
2008-12-31,9.9,41,11.2,9.9,9.9,9.9,9.9
2009-01-01,10.1,44,11.5,10.1,10.1,10.1,10.1
2009-01-02,10.6,48,12.1,10.6,10.6,10.6,10.6
2009-01-03,11.1,52,12.6,11.1,11.1,11.1,11.1
2009-01-04,11.1,50,12.6,11.1,11.1,11.1,11.1
2009-01-05,11.1,49,12.6,11.1,11.1,11.1,11.1
2009-01-06,11.1,47,12.7,11.1,11.1,11.1,11.1
2009-01-07,11.3,47,12.9,11.3,11.3,11.3,11.3
2009-01-08,11.8,48,13.4,11.8,11.8,11.8,11.8
2009-01-09,12.1,50,13.8,12.1,12.1,12.1,12.1
2009-01-10,12.2,50,13.9,12.2,12.2,12.2,12.2
2009-01-11,12.2,49,13.9,12.2,12.2,12.2,12.2
2009-01-12,12.4,50,14.1,12.4,12.4,12.4,12.4
2009-01-13,12.4,49,14.2,12.4,12.4,12.4,12.4
2009-01-14,12.5,48,14.2,12.5,12.5,12.5,12.5
2009-01-15,12.5,48,14.2,12.5,12.5,12.5,12.5
2009-01-16,12.4,47,14.2,12.4,12.4,12.4,12.4
2009-01-17,12.4,46,14.2,12.4,12.4,12.4,12.4
2009-01-18,12.3,46,14.2,12.3,12.3,12.3,12.3
2009-01-19,12.3,46,14.2,12.3,12.3,12.3,12.3
2009-01-20,12.3,45,14.2,12.3,12.3,12.3,12.3
2009-01-21,12.4,45,14.2,12.4,12.4,12.4,12.4
2009-01-22,12.4,45,14.2,12.4,12.4,12.4,12.4
2009-01-23,12.4,45,14.2,12.4,12.4,12.4,12.4
2009-01-24,12.4,44,14.2,12.4,12.4,12.4,12.4
2009-01-25,12.5,46,14.3,12.5,12.5,12.5,12.5
2009-01-26,12.5,46,14.3,12.5,12.5,12.5,12.5
2009-01-27,12.5,45,14.3,12.5,12.5,12.5,12.5
2009-01-28,12.7,47,14.5,12.7,12.7,12.7,12.7
2009-01-29,13.2,54,15,13.2,13.2,13.2,13.2
2009-01-30,13.4,53,15.2,13.4,13.4,13.4,13.4
2009-01-31,13.5,52,15.2,13.5,13.5,13.5,13.5
2009-02-01,13.5,51,15.2,13.5,13.5,13.5,13.5
2009-02-02,13.5,50,15.2,13.5,13.5,13.5,13.5
2009-02-03,13.6,51,15.3,13.6,13.6,13.6,13.6
2009-02-04,13.6,50,15.3,13.6,13.6,13.6,13.6
2009-02-05,13.6,50,15.3,13.6,13.6,13.6,13.6
2009-02-06,13.7,49,15.3,13.7,13.7,13.7,13.7
2009-02-07,13.8,51,15.4,13.8,13.8,13.8,13.8
2009-02-08,14,53,15.6,14,14,14,14
2009-02-09,14,52,15.6,14,14,14,14
2009-02-10,14,52,15.6,14,14,14,14
2009-02-11,14,52,15.6,14,14,14,14
2009-02-12,13.9,52,15.6,13.9,13.9,13.9,13.9
2009-02-13,13.9,51,15.6,13.9,13.9,13.9,13.9
2009-02-14,13.9,51,15.7,13.9,13.9,13.9,13.9
2009-02-15,13.9,51,15.7,13.9,13.9,13.9,13.9
2009-02-16,13.9,51,15.7,13.9,13.9,13.9,13.9
2009-02-17,13.9,50,15.7,13.9,13.9,13.9,13.9
2009-02-18,14.1,54,15.9,14.1,14.1,14.1,14.1
2009-02-19,14.4,58,16.2,14.4,14.4,14.4,14.4
2009-02-20,14.4,58,16.2,14.4,14.4,14.4,14.4
2009-02-21,14.6,60,16.5,14.6,14.6,14.6,14.6
2009-02-22,14.6,58,16.5,14.6,14.6,14.6,14.6
2009-02-23,14.8,57,16.5,14.8,14.8,14.8,14.8
2009-02-24,14.8,55,16.6,14.8,14.8,14.8,14.8
2009-02-25,15.1,57,16.9,15.1,15.1,15.1,15.1
2009-02-26,15.6,63,17.3,15.6,15.6,15.6,15.6
2009-02-27,16,69,17.7,16,16,16,16
2009-02-28,16,67,17.9,16,16,16,16
2009-03-01,16.1,64,18,16.1,16.1,16.1,16.1
2009-03-02,16.3,62,18.1,16.3,16.3,16.3,16.3
2009-03-03,16.3,60,18.1,16.3,16.3,16.3,16.3
2009-03-04,16.5,61,18.3,16.5,16.5,16.5,16.5
2009-03-05,16.7,65,18.5,16.7,16.7,16.7,16.7
2009-03-06,16.8,64,18.5,16.8,16.8,16.8,16.8
2009-03-07,16.9,65,18.7,16.9,16.9,16.9,16.9
2009-03-08,16.9,64,18.7,16.9,16.9,16.9,16.9
2009-03-09,17.3,68,19.1,17.3,17.3,17.3,17.3
2009-03-10,17.4,67,19.2,17.4,17.4,17.4,17.4
2009-03-11,17.5,66,19.2,17.5,17.5,17.5,17.5
2009-03-12,17.5,65,19.3,17.5,17.5,17.5,17.5
2009-03-13,17.5,64,19.3,17.5,17.5,17.5,17.5
2009-03-14,17.6,62,19.4,17.6,17.6,17.6,17.6
2009-03-15,17.6,62,19.4,17.6,17.6,17.6,17.6
2009-03-16,17.6,61,19.4,17.6,17.6,17.6,17.6
2009-03-17,18.1,67,19.8,18.1,18.1,18.1,18.1
2009-03-18,18.8,74,20.4,18.8,18.8,18.8,18.8
2009-03-19,18.8,71,20.6,18.8,18.8,18.8,18.8
2009-03-20,18.9,69,20.6,18.9,18.9,18.9,18.9
2009-03-21,18.9,67,20.7,18.9,18.9,18.9,18.9
2009-03-22,18.8,65,20.7,18.8,18.8,18.8,18.8
2009-03-23,19,66,20.8,19,19,19,19
2009-03-24,19.2,69,21.1,19.2,19.2,19.2,19.2
2009-03-25,19.4,70,21.3,19.4,19.4,19.4,19.4
2009-03-26,19.6,72,21.5,19.6,19.6,19.6,19.6
2009-03-27,19.6,71,21.6,19.6,19.6,19.6,19.6
2009-03-28,19.6,69,21.6,19.6,19.6,19.6,19.6
2009-03-29,19.9,71,21.7,19.9,19.9,19.9,19.9
2009-03-30,20.8,82,22.7,20.8,20.8,20.8,20.8
2009-03-31,21,79,22.9,21,21,21,21
2009-04-01,21.2,80,23.1,21.2,21.2,21.2,21.2
2009-04-02,21.4,80,23.4,21.4,21.4,21.4,21.4
2009-04-03,21.7,81,23.5,21.7,21.7,21.7,21.7
2009-04-04,23.2,107,25,23.2,23.2,23.2,23.2
2009-04-05,23.6,102,25.6,23.6,23.6,23.6,23.6
2009-04-06,23.6,97,25.6,23.6,23.6,23.6,23.6
2009-04-07,23.7,91,25.7,23.7,23.7,23.7,23.7
2009-04-08,23.7,86,25.7,23.7,23.7,23.7,23.7
2009-04-09,24.1,89,26,24.1,24.1,24.1,24.1
2009-04-10,24.2,84,26.1,24.2,24.2,24.2,24.2
2009-04-11,24.2,82,26.2,24.2,24.2,24.2,24.2
2009-04-12,24.3,81,26.3,24.3,24.3,24.3,24.3
2009-04-13,24.3,81,26.4,24.3,24.3,24.3,24.3
2009-04-14,24.3,78,26.4,24.3,24.3,24.3,24.3
2009-04-15,24.5,80,26.7,24.5,24.5,24.5,24.5
2009-04-16,24.7,83,26.9,24.7,24.7,24.7,24.7
2009-04-17,24.7,82,26.9,24.7,24.7,24.7,24.7
2009-04-18,24.8,79,26.9,24.8,24.8,24.8,24.8
2009-04-19,24.8,78,26.9,24.8,24.8,24.8,24.8
2009-04-20,24.8,76,26.9,24.8,24.8,24.8,24.8
2009-04-21,24.5,73,26.9,24.5,24.5,24.5,24.5
2009-04-22,24.3,71,26.9,24.3,24.3,24.3,24.3
2009-04-23,23.9,68,26.9,23.9,23.9,23.9,23.9
2009-04-24,23.9,71,27.1,23.9,23.9,23.9,23.9
2009-04-25,24,71,27.2,24,24,24,24
2009-04-26,24.3,70,27.4,24.3,24.3,24.3,24.3
2009-04-27,25,77,28,25,25,25,25
2009-04-28,25.1,73,28.1,25.1,25.1,25.1,25.1
2009-04-29,25.3,75,28.3,25.3,25.3,25.3,25.3
2009-04-30,25.3,73,28.5,25.3,25.3,25.3,25.3
2009-05-01,25.5,75,28.6,25.5,25.5,25.5,25.5
2009-05-02,25.6,73,28.6,25.6,25.6,25.6,25.6
2009-05-03,25.6,71,28.6,25.6,25.6,25.6,25.6
2009-05-04,25.7,73,28.9,25.7,25.7,25.7,25.7
2009-05-05,25.7,70,29,25.7,25.7,25.7,25.7
2009-05-06,25.8,70,29.3,25.8,25.8,25.8,25.8
2009-05-07,26.1,73,29.6,26.1,26.1,26.1,26.1
2009-05-08,26.4,74,30,26.4,26.4,26.4,26.4
2009-05-09,26.4,71,30.2,26.4,26.4,26.4,26.4
2009-05-10,26.3,71,30.2,26.3,26.3,26.3,26.3
2009-05-11,26.3,70,30.2,26.3,26.3,26.3,26.3
2009-05-12,26.2,68,30.2,26.2,26.2,26.2,26.2
2009-05-13,26.2,72,30.5,26.2,26.2,26.2,26.2
2009-05-14,26.4,74,30.7,26.4,26.4,26.4,26.4
2009-05-15,26.2,73,30.9,26.2,26.2,26.2,26.2
2009-05-16,26.3,70,31.1,26.3,26.3,26.3,26.3
2009-05-17,25.7,68,31.1,25.7,25.7,25.7,25.7
2009-05-18,24.8,65,31.1,24.8,24.8,24.8,24.8
2009-05-19,23.8,62,31.1,23.8,23.8,23.8,23.8
2009-05-20,22.3,60,31.1,22.3,22.3,22.3,22.3
2009-05-21,22.2,59,31.2,22.2,22.2,22.2,22.2
2009-05-22,21.5,56,31.2,21.5,21.5,21.5,21.5
2009-05-23,20.6,54,31.2,20.6,20.6,20.6,20.6
2009-05-24,19.6,52,31.2,19.6,19.6,19.6,19.6
2009-05-25,19.2,50,31.6,19.2,19.2,19.2,19.2
2009-05-26,18.5,49,31.6,18.5,18.5,18.5,18.5
2009-05-27,18.1,48,31.6,18.1,18.1,18.1,18.1
2009-05-28,17.4,45,31.7,17.4,17.4,17.4,17.4
2009-05-29,16.4,43,31.7,16.4,16.4,16.4,16.4
2009-05-30,15.3,40,31.7,15.3,15.3,15.3,15.3
2009-05-31,14.4,37,31.7,14.4,14.4,14.4,14.4
2009-06-01,13.3,35,31.7,13.3,13.3,13.3,13.3
2009-06-02,13.1,34,31.8,13.1,13.1,13.1,13.1
2009-06-03,13.2,35,32,13.2,13.2,13.2,13.2
2009-06-04,12.8,34,32.2,12.8,12.8,12.8,12.8
2009-06-05,11.7,31,32.2,11.7,11.7,11.7,11.7
2009-06-06,10.9,28,32.5,10.9,10.9,10.9,10.9
2009-06-07,10.6,27,32.7,10.6,10.6,10.6,10.6
2009-06-08,10.7,28,33,10.7,10.7,10.7,10.7
2009-06-09,11,31,33.2,11,11,11,11
2009-06-10,11,28,33.4,11,11,11,11
2009-06-11,11,28,33.7,11,11,11,11
2009-06-12,10.5,28,33.7,10.5,10.5,10.5,10.5
2009-06-13,10.1,26,33.8,10.1,10.1,10.1,10.1
2009-06-14,9.3,24,33.8,9.3,9.3,9.3,9.3
2009-06-15,8.5,22,33.9,8.5,8.5,8.5,8.5
2009-06-16,7.7,17,34,7.7,7.7,7.7,7.7
2009-06-17,6.5,15,34.1,6.5,6.5,6.5,6.5
2009-06-18,5.5,14,34.1,5.5,5.5,5.5,5.5
2009-06-19,4.5,10,34.2,4.5,4.5,4.5,4.5
2009-06-20,3,7,34.2,3,3,3,3
2009-06-21,1.8,4,34.3,1.8,1.8,1.8,1.8
2009-06-22,0,0,34.4,0,0,0,0
2009-06-23,0,0,34.5,0,0,0,0
2009-06-24,0,0,34.5,0,0,0,0
2009-06-25,0,0,34.5,0,0,0,0
2009-06-26,0,0,34.5,0,0,0,0
2009-06-27,0,0,34.7,0,0,0,0
2009-06-28,0,0,34.7,0,0,0,0
2009-06-29,0,0,34.7,0,0,0,0
2009-06-30,0,0,34.9,0,0,0,0
2009-07-01,0,0,35.1,0,0,0,0
2009-07-02,0,0,35.1,0,0,0,0
2009-07-03,0,0,35.3,0,0,0,0
2009-07-04,0,0,35.5,0,0,0,0
2009-07-05,0,0,35.7,0,0,0,0
2009-07-06,0,0,35.9,0,0,0,0
2009-07-07,0,0,35.9,0,0,0,0
2009-07-08,0,0,35.9,0,0,0,0
2009-07-09,0,0,36.1,0,0,0,0
2009-07-10,0,0,36.2,0,0,0,0
2009-07-11,0,0,36.2,0,0,0,0
2009-07-12,0,0,36.2,0,0,0,0
2009-07-13,0,0,36.2,0,0,0,0
2009-07-14,0,0,36.6,0,0,0,0
2009-07-15,0,0,36.7,0,0,0,0
2009-07-16,0,0,36.8,0,0,0,0
2009-07-17,0,0,36.8,0,0,0,0
2009-07-18,0,0,36.8,0,0,0,0
2009-07-19,0,0,36.8,0,0,0,0
2009-07-20,0,0,36.8,0,0,0,0
2009-07-21,0,0,36.8,0,0,0,0
2009-07-22,0,0,36.8,0,0,0,0
2009-07-23,0,0,36.8,0,0,0,0
2009-07-24,0,0,36.8,0,0,0,0
2009-07-25,0,0,37.1,0,0,0,0
2009-07-26,0,0,37.3,0,0,0,0
2009-07-27,0,0,37.3,0,0,0,0
2009-07-28,0,0,37.6,0,0,0,0
2009-07-29,0,0,37.7,0,0,0,0
2009-07-30,0,0,37.9,0,0,0,0
2009-07-31,0,0,37.9,0,0,0,0
2009-08-01,0,0,38,0,0,0,0
2009-08-02,0,0,38.1,0,0,0,0
2009-08-03,0,0,38.1,0,0,0,0
2009-08-04,0,0,38.1,0,0,0,0
2009-08-05,0,0,38.1,0,0,0,0
2009-08-06,0,0,38.1,0,0,0,0
2009-08-07,0,0,38.5,0,0,0,0
2009-08-08,0,0,38.5,0,0,0,0
2009-08-09,0,0,38.6,0,0,0,0
2009-08-10,0,0,38.6,0,0,0,0
2009-08-11,0,0,38.6,0,0,0,0
2009-08-12,0,0,38.6,0,0,0,0
2009-08-13,0,0,38.6,0,0,0,0
2009-08-14,0,0,38.6,0,0,0,0
2009-08-15,0,0,38.7,0,0,0,0
2009-08-16,0,0,38.7,0,0,0,0
2009-08-17,0,0,38.7,0,0,0,0
2009-08-18,0,0,38.8,0,0,0,0
2009-08-19,0,0,38.8,0,0,0,0
2009-08-20,0,0,38.8,0,0,0,0
2009-08-21,0,0,38.8,0,0,0,0
2009-08-22,0,0,38.8,0,0,0,0
2009-08-23,0,0,38.8,0,0,0,0
2009-08-24,0,0,39,0,0,0,0
2009-08-25,0,0,39,0,0,0,0
2009-08-26,0,0,39,0,0,0,0
2009-08-27,0,0,39,0,0,0,0
2009-08-28,0,0,39,0,0,0,0
2009-08-29,0,0,39,0,0,0,0
2009-08-30,0,0,39,0,0,0,0
2009-08-31,0,0,39.1,0,0,0,0
2009-09-01,0,0,39.2,0,0,0,0
2009-09-02,0,0,39.2,0,0,0,0
2009-09-03,0,0,39.3,0,0,0,0
2009-09-04,0,0,39.3,0,0,0,0
2009-09-05,0,0,39.3,0,0,0,0
2009-09-06,0,0,39.3,0,0,0,0
2009-09-07,0,0,39.3,0,0,0,0
2009-09-08,0,0,39.3,0,0,0,0
2009-09-09,0,0,39.4,0,0,0,0
2009-09-10,0,0,39.4,0,0,0,0
2009-09-11,0,0,39.5,0,0,0,0
2009-09-12,0,0,39.5,0,0,0,0
2009-09-13,0,0,39.6,0,0,0,0
2009-09-14,0,0,39.7,0,0,0,0
2009-09-15,0,0,39.7,0,0,0,0
2009-09-16,0,0,39.7,0,0,0,0
2009-09-17,0,0,39.7,0,0,0,0
2009-09-18,0,0,39.7,0,0,0,0
2009-09-19,0,0,39.7,0,0,0,0
2009-09-20,0,0,39.7,0,0,0,0
2009-09-21,0,0,40.3,0,0,0,0
2009-09-22,0,0,40.3,0,0,0,0
2009-09-23,0,0,40.4,0,0,0,0
2009-09-24,0,0,40.4,0,0,0,0
2009-09-25,0,0,40.4,0,0,0,0
2009-09-26,0,0,40.4,0,0,0,0
2009-09-27,0,0,40.4,0,0,0,0
2009-09-28,0,0,40.4,0,0,0,0
2009-09-29,0,0,40.4,0,0,0,0
2009-09-30,0,0,41.2,0,0,0,0
2009-10-01,0.8,7,0,0.8,0.8,0.8,0.8
2009-10-02,0.7,5,0,0.7,0.7,0.7,0.7
2009-10-03,0.6,3,0.1,0.6,0.6,0.6,0.6
2009-10-04,0.7,3,0.2,0.7,0.7,0.7,0.7
2009-10-05,1.5,12,1.1,1.5,1.5,1.5,1.5
2009-10-06,2.5,27,2,2.5,2.5,2.5,2.5
2009-10-07,2.5,23,2.1,2.5,2.5,2.5,2.5
2009-10-08,2.8,25,2.3,2.8,2.8,2.8,2.8
2009-10-09,3.1,27,2.6,3.1,3.1,3.1,3.1
2009-10-10,3.1,25,2.6,3.1,3.1,3.1,3.1
2009-10-11,3.1,21,2.8,3.1,3.1,3.1,3.1
2009-10-12,3.1,18,2.9,3.1,3.1,3.1,3.1
2009-10-13,3.2,18,3.1,3.2,3.2,3.2,3.2
2009-10-14,3.2,16,3.1,3.2,3.2,3.2,3.2
2009-10-15,3.5,17,3.4,3.5,3.5,3.5,3.5
2009-10-16,3.4,15,3.4,3.4,3.4,3.4,3.4
2009-10-17,3.4,15,3.4,3.4,3.4,3.4,3.4
2009-10-18,3.4,13,3.4,3.4,3.4,3.4,3.4
2009-10-19,3.4,12,3.6,3.4,3.4,3.4,3.4
2009-10-20,3.3,11,3.7,3.3,3.3,3.3,3.3
2009-10-21,3.3,10,3.7,3.3,3.3,3.3,3.3
2009-10-22,3.2,10,3.7,3.2,3.2,3.2,3.2
2009-10-23,3.3,12,3.8,3.3,3.3,3.3,3.3
2009-10-24,3.4,15,4,3.4,3.4,3.4,3.4
2009-10-25,3.7,19,4.3,3.7,3.7,3.7,3.7
2009-10-26,3.7,18,4.3,3.7,3.7,3.7,3.7
2009-10-27,3.8,17,4.5,3.8,3.8,3.8,3.8
2009-10-28,4.4,24,5.1,4.4,4.4,4.4,4.4
2009-10-29,4.7,28,5.5,4.7,4.7,4.7,4.7
2009-10-30,4.8,28,5.7,4.8,4.8,4.8,4.8
2009-10-31,5,25,5.9,5,5,5,5
2009-11-01,5,23,5.9,5,5,5,5
2009-11-02,5,22,5.9,5,5,5,5
2009-11-03,5,21,5.9,5,5,5,5
2009-11-04,4.9,21,5.9,4.9,4.9,4.9,4.9
2009-11-05,4.9,20,5.9,4.9,4.9,4.9,4.9
2009-11-06,4.9,19,5.9,4.9,4.9,4.9,4.9
2009-11-07,5.1,21,6,5.1,5.1,5.1,5.1
2009-11-08,5.2,22,6.1,5.2,5.2,5.2,5.2
2009-11-09,5.2,22,6.2,5.2,5.2,5.2,5.2
2009-11-10,5.2,21,6.2,5.2,5.2,5.2,5.2
2009-11-11,5.2,21,6.3,5.2,5.2,5.2,5.2
2009-11-12,5.4,23,6.4,5.4,5.4,5.4,5.4
2009-11-13,5.8,29,6.9,5.8,5.8,5.8,5.8
2009-11-14,5.8,27,6.9,5.8,5.8,5.8,5.8
2009-11-15,5.8,25,6.9,5.8,5.8,5.8,5.8
2009-11-16,5.8,25,7,5.8,5.8,5.8,5.8
2009-11-17,5.9,24,7.1,5.9,5.9,5.9,5.9
2009-11-18,5.9,24,7.1,5.9,5.9,5.9,5.9
2009-11-19,5.8,23,7.1,5.8,5.8,5.8,5.8
2009-11-20,5.8,23,7.1,5.8,5.8,5.8,5.8
2009-11-21,5.8,23,7.1,5.8,5.8,5.8,5.8
2009-11-22,5.9,24,7.2,5.9,5.9,5.9,5.9
2009-11-23,5.9,24,7.2,5.9,5.9,5.9,5.9
2009-11-24,6,23,7.3,6,6,6,6
2009-11-25,6.1,25,7.4,6.1,6.1,6.1,6.1
2009-11-26,6.1,25,7.4,6.1,6.1,6.1,6.1
2009-11-27,6.1,24,7.4,6.1,6.1,6.1,6.1
2009-11-28,6.1,24,7.5,6.1,6.1,6.1,6.1
2009-11-29,6.1,24,7.5,6.1,6.1,6.1,6.1
2009-11-30,6.2,24,7.6,6.2,6.2,6.2,6.2
2009-12-01,6.2,24,7.6,6.2,6.2,6.2,6.2
2009-12-02,6.4,26,7.7,6.4,6.4,6.4,6.4
2009-12-03,6.4,26,7.7,6.4,6.4,6.4,6.4
2009-12-04,6.4,26,7.7,6.4,6.4,6.4,6.4
2009-12-05,6.4,26,8,6.4,6.4,6.4,6.4
2009-12-06,6.7,28,8.2,6.7,6.7,6.7,6.7
2009-12-07,6.9,29,8.4,6.9,6.9,6.9,6.9
2009-12-08,7.1,29,8.6,7.1,7.1,7.1,7.1
2009-12-09,7.3,29,8.6,7.3,7.3,7.3,7.3
2009-12-10,7.4,29,8.7,7.4,7.4,7.4,7.4
2009-12-11,7.5,29,8.7,7.5,7.5,7.5,7.5
2009-12-12,7.5,28,8.8,7.5,7.5,7.5,7.5
2009-12-13,7.7,30,9,7.7,7.7,7.7,7.7
2009-12-14,8,34,9.1,8,8,8,8
2009-12-15,8,34,9.1,8,8,8,8
2009-12-16,8,33,9.1,8,8,8,8
2009-12-17,8,32,9.1,8,8,8,8
2009-12-18,8,32,9.1,8,8,8,8
2009-12-19,8,32,9.1,8,8,8,8
2009-12-20,8,32,9.1,8,8,8,8
2009-12-21,8,32,9.1,8,8,8,8
2009-12-22,8,32,9.2,8,8,8,8
2009-12-23,8,32,9.2,8,8,8,8
2009-12-24,8,32,9.3,8,8,8,8
2009-12-25,8.1,34,9.3,8.1,8.1,8.1,8.1
2009-12-26,8.1,34,9.3,8.1,8.1,8.1,8.1
2009-12-27,8.1,34,9.3,8.1,8.1,8.1,8.1
2009-12-28,8.1,34,9.3,8.1,8.1,8.1,8.1
2009-12-29,8.2,34,9.4,8.2,8.2,8.2,8.2
2009-12-30,8.2,34,9.4,8.2,8.2,8.2,8.2
2009-12-31,8.3,34,9.5,8.3,8.3,8.3,8.3
2010-01-01,8.4,34,9.6,8.4,8.4,8.4,8.4
2010-01-02,8.5,35,9.7,8.5,8.5,8.5,8.5
2010-01-03,8.6,37,9.8,8.6,8.6,8.6,8.6
2010-01-04,8.7,38,9.9,8.7,8.7,8.7,8.7
2010-01-05,8.8,38,10.1,8.8,8.8,8.8,8.8
2010-01-06,9.1,42,10.4,9.1,9.1,9.1,9.1
2010-01-07,9.1,41,10.4,9.1,9.1,9.1,9.1
2010-01-08,9.1,40,10.4,9.1,9.1,9.1,9.1
2010-01-09,9.1,39,10.4,9.1,9.1,9.1,9.1
2010-01-10,9.1,38,10.5,9.1,9.1,9.1,9.1
2010-01-11,9.1,37,10.5,9.1,9.1,9.1,9.1
2010-01-12,9.2,37,10.5,9.2,9.2,9.2,9.2
2010-01-13,9.2,37,10.5,9.2,9.2,9.2,9.2
2010-01-14,9.2,37,10.5,9.2,9.2,9.2,9.2
2010-01-15,9.2,37,10.5,9.2,9.2,9.2,9.2
2010-01-16,9.2,37,10.6,9.2,9.2,9.2,9.2
2010-01-17,9.2,37,10.6,9.2,9.2,9.2,9.2
2010-01-18,9.2,37,10.6,9.2,9.2,9.2,9.2
2010-01-19,9.2,36,10.6,9.2,9.2,9.2,9.2
2010-01-20,9.2,36,10.6,9.2,9.2,9.2,9.2
2010-01-21,9.2,36,10.6,9.2,9.2,9.2,9.2
2010-01-22,9.2,36,10.6,9.2,9.2,9.2,9.2
2010-01-23,9.4,39,10.7,9.4,9.4,9.4,9.4
2010-01-24,9.5,40,10.8,9.5,9.5,9.5,9.5
2010-01-25,9.6,41,10.9,9.6,9.6,9.6,9.6
2010-01-26,9.7,39,11,9.7,9.7,9.7,9.7
2010-01-27,9.7,39,11,9.7,9.7,9.7,9.7
2010-01-28,9.7,39,11.1,9.7,9.7,9.7,9.7
2010-01-29,9.7,39,11.2,9.7,9.7,9.7,9.7
2010-01-30,9.8,39,11.2,9.8,9.8,9.8,9.8
2010-01-31,9.8,39,11.2,9.8,9.8,9.8,9.8
2010-02-01,9.9,41,11.3,9.9,9.9,9.9,9.9
2010-02-02,9.9,41,11.3,9.9,9.9,9.9,9.9
2010-02-03,10,41,11.3,10,10,10,10
2010-02-04,10,40,11.3,10,10,10,10
2010-02-05,10,39,11.3,10,10,10,10
2010-02-06,10.1,40,11.3,10.1,10.1,10.1,10.1
