"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2008-10-25,1.4,7,1.7,1.4,1.4,1.4,1.4
2008-10-26,1.4,6,1.7,1.4,1.4,1.4,1.4
2008-10-27,1.4,6,1.7,1.4,1.4,1.4,1.4
2008-10-28,1.4,6,1.8,1.4,1.4,1.4,1.4
2008-10-29,1.4,6,1.8,1.4,1.4,1.4,1.4
2008-10-30,1.4,5,1.8,1.4,1.4,1.4,1.4
2008-10-31,1.4,5,1.8,1.4,1.4,1.4,1.4
2008-11-01,1.5,4,1.9,1.5,1.5,1.5,1.5
2008-11-02,1.4,4,1.9,1.4,1.4,1.4,1.4
2008-11-03,1.2,3,2,1.2,1.2,1.2,1.2
2008-11-04,1.4,5,2.2,1.4,1.4,1.4,1.4
2008-11-05,1.7,11,2.5,1.7,1.7,1.7,1.7
2008-11-06,1.7,11,2.5,1.7,1.7,1.7,1.7
2008-11-07,1.7,10,2.5,1.7,1.7,1.7,1.7
2008-11-08,2.4,13,3.4,2.4,2.4,2.4,2.4
2008-11-09,2.5,13,3.5,2.5,2.5,2.5,2.5
2008-11-10,2.5,12,3.5,2.5,2.5,2.5,2.5
2008-11-11,2.6,12,3.6,2.6,2.6,2.6,2.6
2008-11-12,2.7,13,3.7,2.7,2.7,2.7,2.7
2008-11-13,3.1,13,4.1,3.1,3.1,3.1,3.1
2008-11-14,3.6,20,4.6,3.6,3.6,3.6,3.6
2008-11-15,3.7,20,4.7,3.7,3.7,3.7,3.7
2008-11-16,3.8,18,4.8,3.8,3.8,3.8,3.8
2008-11-17,3.9,17,4.9,3.9,3.9,3.9,3.9
2008-11-18,3.9,17,4.9,3.9,3.9,3.9,3.9
2008-11-19,3.9,16,4.9,3.9,3.9,3.9,3.9
2008-11-20,3.9,16,4.9,3.9,3.9,3.9,3.9
2008-11-21,4,16,5,4,4,4,4
2008-11-22,4.2,20,5.2,4.2,4.2,4.2,4.2
2008-11-23,4.3,20,5.3,4.3,4.3,4.3,4.3
2008-11-24,4.3,19,5.3,4.3,4.3,4.3,4.3
2008-11-25,4.4,19,5.4,4.4,4.4,4.4,4.4
2008-11-26,4.4,18,5.4,4.4,4.4,4.4,4.4
2008-11-27,4.4,18,5.4,4.4,4.4,4.4,4.4
2008-11-28,4.4,18,5.4,4.4,4.4,4.4,4.4
2008-11-29,4.5,19,5.5,4.5,4.5,4.5,4.5
2008-11-30,4.9,21,5.9,4.9,4.9,4.9,4.9
2008-12-01,5.1,22,6.1,5.1,5.1,5.1,5.1
2008-12-02,5.1,21,6.2,5.1,5.1,5.1,5.1
2008-12-03,5.4,28,6.5,5.4,5.4,5.4,5.4
2008-12-04,5.4,27,6.5,5.4,5.4,5.4,5.4
2008-12-05,5.4,26,6.5,5.4,5.4,5.4,5.4
2008-12-06,5.8,26,7,5.8,5.8,5.8,5.8
2008-12-07,6.3,31,7.6,6.3,6.3,6.3,6.3
2008-12-08,6.4,31,7.7,6.4,6.4,6.4,6.4
2008-12-09,6.5,32,7.8,6.5,6.5,6.5,6.5
2008-12-10,6.6,32,7.8,6.6,6.6,6.6,6.6
2008-12-11,6.7,33,7.9,6.7,6.7,6.7,6.7
2008-12-12,6.7,33,8,6.7,6.7,6.7,6.7
2008-12-13,7.1,37,8.4,7.1,7.1,7.1,7.1
2008-12-14,7.1,36,8.4,7.1,7.1,7.1,7.1
2008-12-15,7.1,36,8.4,7.1,7.1,7.1,7.1
2008-12-16,7.2,35,8.5,7.2,7.2,7.2,7.2
2008-12-17,7.2,34,8.5,7.2,7.2,7.2,7.2
2008-12-18,7.3,32,8.6,7.3,7.3,7.3,7.3
2008-12-19,7.4,32,8.7,7.4,7.4,7.4,7.4
2008-12-20,7.7,36,9,7.7,7.7,7.7,7.7
2008-12-21,7.7,35,9,7.7,7.7,7.7,7.7
2008-12-22,7.9,37,9.2,7.9,7.9,7.9,7.9
2008-12-23,8.3,42,9.6,8.3,8.3,8.3,8.3
2008-12-24,8.3,42,9.6,8.3,8.3,8.3,8.3
2008-12-25,8.6,44,9.9,8.6,8.6,8.6,8.6
2008-12-26,9,48,10.3,9,9,9,9
2008-12-27,9,45,10.3,9,9,9,9
2008-12-28,9.2,46,10.5,9.2,9.2,9.2,9.2
2008-12-29,9.5,47,10.8,9.5,9.5,9.5,9.5
2008-12-30,10.4,50,11.8,10.4,10.4,10.4,10.4
2008-12-31,10.4,47,11.8,10.4,10.4,10.4,10.4
2009-01-01,10.6,49,12,10.6,10.6,10.6,10.6
2009-01-02,11,53,12.5,11,11,11,11
2009-01-03,11.8,54,13.4,11.8,11.8,11.8,11.8
2009-01-04,11.8,53,13.4,11.8,11.8,11.8,11.8
2009-01-05,11.8,51,13.4,11.8,11.8,11.8,11.8
2009-01-06,12.1,53,13.7,12.1,12.1,12.1,12.1
2009-01-07,12.7,56,14.4,12.7,12.7,12.7,12.7
2009-01-08,13.9,58,15.7,13.9,13.9,13.9,13.9
2009-01-09,14.3,59,16.1,14.3,14.3,14.3,14.3
2009-01-10,14.4,59,16.2,14.4,14.4,14.4,14.4
2009-01-11,14.5,59,16.3,14.5,14.5,14.5,14.5
2009-01-12,14.8,61,16.6,14.8,14.8,14.8,14.8
2009-01-13,14.8,60,16.6,14.8,14.8,14.8,14.8
2009-01-14,14.8,58,16.6,14.8,14.8,14.8,14.8
2009-01-15,14.8,57,16.6,14.8,14.8,14.8,14.8
2009-01-16,14.8,56,16.6,14.8,14.8,14.8,14.8
2009-01-17,14.8,54,16.6,14.8,14.8,14.8,14.8
2009-01-18,14.9,54,16.6,14.9,14.9,14.9,14.9
2009-01-19,14.9,53,16.6,14.9,14.9,14.9,14.9
2009-01-20,14.9,53,16.6,14.9,14.9,14.9,14.9
2009-01-21,14.9,52,16.7,14.9,14.9,14.9,14.9
2009-01-22,14.9,52,16.7,14.9,14.9,14.9,14.9
2009-01-23,14.9,52,16.8,14.9,14.9,14.9,14.9
2009-01-24,14.9,52,16.8,14.9,14.9,14.9,14.9
2009-01-25,15.1,55,17,15.1,15.1,15.1,15.1
2009-01-26,15.1,55,17,15.1,15.1,15.1,15.1
2009-01-27,15.1,54,17,15.1,15.1,15.1,15.1
2009-01-28,15.3,57,17.3,15.3,15.3,15.3,15.3
2009-01-29,15.8,60,17.8,15.8,15.8,15.8,15.8
2009-01-30,15.9,59,17.9,15.9,15.9,15.9,15.9
2009-01-31,15.9,57,17.9,15.9,15.9,15.9,15.9
2009-02-01,15.9,56,17.9,15.9,15.9,15.9,15.9
2009-02-02,15.9,54,17.9,15.9,15.9,15.9,15.9
2009-02-03,16.2,58,18.2,16.2,16.2,16.2,16.2
2009-02-04,16.2,58,18.2,16.2,16.2,16.2,16.2
2009-02-05,16.3,57,18.3,16.3,16.3,16.3,16.3
2009-02-06,16.3,56,18.3,16.3,16.3,16.3,16.3
2009-02-07,16.5,58,18.6,16.5,16.5,16.5,16.5
2009-02-08,16.6,59,18.8,16.6,16.6,16.6,16.6
2009-02-09,16.7,60,18.9,16.7,16.7,16.7,16.7
2009-02-10,16.7,60,19,16.7,16.7,16.7,16.7
2009-02-11,16.7,60,19,16.7,16.7,16.7,16.7
2009-02-12,16.7,59,19.1,16.7,16.7,16.7,16.7
2009-02-13,16.7,59,19.1,16.7,16.7,16.7,16.7
2009-02-14,16.7,58,19.1,16.7,16.7,16.7,16.7
2009-02-15,16.8,58,19.3,16.8,16.8,16.8,16.8
2009-02-16,16.9,57,19.4,16.9,16.9,16.9,16.9
2009-02-17,17,57,19.5,17,17,17,17
2009-02-18,17.2,60,19.7,17.2,17.2,17.2,17.2
2009-02-19,17.2,59,19.8,17.2,17.2,17.2,17.2
2009-02-20,17.2,59,19.8,17.2,17.2,17.2,17.2
2009-02-21,17.4,63,20.1,17.4,17.4,17.4,17.4
2009-02-22,17.4,61,20.1,17.4,17.4,17.4,17.4
2009-02-23,17.6,60,20.3,17.6,17.6,17.6,17.6
2009-02-24,17.6,59,20.3,17.6,17.6,17.6,17.6
2009-02-25,18.2,63,20.9,18.2,18.2,18.2,18.2
2009-02-26,18.4,66,21.1,18.4,18.4,18.4,18.4
2009-02-27,19,73,21.7,19,19,19,19
2009-02-28,19,69,21.7,19,19,19,19
2009-03-01,19.1,68,21.7,19.1,19.1,19.1,19.1
2009-03-02,19.1,67,21.8,19.1,19.1,19.1,19.1
2009-03-03,19.2,66,21.8,19.2,19.2,19.2,19.2
2009-03-04,19.9,71,22.5,19.9,19.9,19.9,19.9
2009-03-05,20.1,73,22.7,20.1,20.1,20.1,20.1
2009-03-06,20.3,73,22.9,20.3,20.3,20.3,20.3
2009-03-07,20.5,74,23.1,20.5,20.5,20.5,20.5
2009-03-08,20.6,73,23.1,20.6,20.6,20.6,20.6
2009-03-09,20.8,76,23.3,20.8,20.8,20.8,20.8
2009-03-10,20.8,75,23.3,20.8,20.8,20.8,20.8
2009-03-11,20.9,74,23.3,20.9,20.9,20.9,20.9
2009-03-12,21,73,23.4,21,21,21,21
2009-03-13,21.1,72,23.5,21.1,21.1,21.1,21.1
2009-03-14,21.2,71,23.6,21.2,21.2,21.2,21.2
2009-03-15,21.2,70,23.6,21.2,21.2,21.2,21.2
2009-03-16,21.7,74,24.2,21.7,21.7,21.7,21.7
2009-03-17,22.8,83,25.4,22.8,22.8,22.8,22.8
2009-03-18,22.9,81,25.4,22.9,22.9,22.9,22.9
2009-03-19,22.9,79,25.4,22.9,22.9,22.9,22.9
2009-03-20,23,77,25.4,23,23,23,23
2009-03-21,23,75,25.4,23,23,23,23
2009-03-22,23.1,74,25.4,23.1,23.1,23.1,23.1
2009-03-23,23.1,73,25.4,23.1,23.1,23.1,23.1
2009-03-24,23.2,74,25.5,23.2,23.2,23.2,23.2
2009-03-25,23.3,75,25.8,23.3,23.3,23.3,23.3
2009-03-26,23.4,76,25.9,23.4,23.4,23.4,23.4
2009-03-27,23.4,75,25.9,23.4,23.4,23.4,23.4
2009-03-28,23.5,75,25.9,23.5,23.5,23.5,23.5
2009-03-29,24,80,26.4,24,24,24,24
2009-03-30,24.4,84,26.7,24.4,24.4,24.4,24.4
2009-03-31,24.7,84,26.7,24.7,24.7,24.7,24.7
2009-04-01,24.9,85,26.9,24.9,24.9,24.9,24.9
2009-04-02,25.1,85,27.1,25.1,25.1,25.1,25.1
2009-04-03,25.5,87,27.4,25.5,25.5,25.5,25.5
2009-04-04,25.7,90,27.6,25.7,25.7,25.7,25.7
2009-04-05,25.8,89,27.7,25.8,25.8,25.8,25.8
2009-04-06,25.9,86,27.8,25.9,25.9,25.9,25.9
2009-04-07,26,83,27.8,26,26,26,26
2009-04-08,26.1,80,28,26.1,26.1,26.1,26.1
2009-04-09,26.5,85,28.4,26.5,26.5,26.5,26.5
2009-04-10,26.5,82,28.7,26.5,26.5,26.5,26.5
2009-04-11,26.6,80,28.7,26.6,26.6,26.6,26.6
2009-04-12,26.6,78,28.7,26.6,26.6,26.6,26.6
2009-04-13,26.6,77,28.8,26.6,26.6,26.6,26.6
2009-04-14,26.6,77,28.8,26.6,26.6,26.6,26.6
2009-04-15,27.1,82,29.4,27.1,27.1,27.1,27.1
2009-04-16,27.2,83,29.6,27.2,27.2,27.2,27.2
2009-04-17,27.3,82,29.6,27.3,27.3,27.3,27.3
2009-04-18,27.4,78,29.6,27.4,27.4,27.4,27.4
2009-04-19,27.4,75,29.6,27.4,27.4,27.4,27.4
2009-04-20,27.2,75,29.6,27.2,27.2,27.2,27.2
2009-04-21,26.8,73,29.6,26.8,26.8,26.8,26.8
2009-04-22,26.3,70,29.6,26.3,26.3,26.3,26.3
2009-04-23,25.5,69,29.6,25.5,25.5,25.5,25.5
2009-04-24,25.6,70,29.7,25.6,25.6,25.6,25.6
2009-04-25,25.8,71,29.9,25.8,25.8,25.8,25.8
2009-04-26,25.8,68,29.9,25.8,25.8,25.8,25.8
2009-04-27,25.9,69,30,25.9,25.9,25.9,25.9
2009-04-28,26.1,68,30.2,26.1,26.1,26.1,26.1
2009-04-29,26.4,72,30.5,26.4,26.4,26.4,26.4
2009-04-30,26.6,74,30.7,26.6,26.6,26.6,26.6
2009-05-01,26.8,76,30.9,26.8,26.8,26.8,26.8
2009-05-02,26.8,71,31,26.8,26.8,26.8,26.8
2009-05-03,26.7,69,31,26.7,26.7,26.7,26.7
2009-05-04,27.4,77,31.8,27.4,27.4,27.4,27.4
2009-05-05,27.4,71,31.8,27.4,27.4,27.4,27.4
2009-05-06,27.4,70,31.8,27.4,27.4,27.4,27.4
2009-05-07,27.7,73,32.1,27.7,27.7,27.7,27.7
2009-05-08,27.9,72,32.3,27.9,27.9,27.9,27.9
2009-05-09,28.1,74,32.5,28.1,28.1,28.1,28.1
2009-05-10,27.7,71,32.5,27.7,27.7,27.7,27.7
2009-05-11,27.5,69,32.6,27.5,27.5,27.5,27.5
2009-05-12,27.2,69,32.6,27.2,27.2,27.2,27.2
2009-05-13,27.7,73,33.1,27.7,27.7,27.7,27.7
2009-05-14,27.8,69,33.2,27.8,27.8,27.8,27.8
2009-05-15,27.7,69,33.4,27.7,27.7,27.7,27.7
2009-05-16,27.4,68,33.4,27.4,27.4,27.4,27.4
2009-05-17,27.1,66,33.4,27.1,27.1,27.1,27.1
2009-05-18,26.6,64,33.4,26.6,26.6,26.6,26.6
2009-05-19,25.8,61,33.4,25.8,25.8,25.8,25.8
2009-05-20,24.5,57,33.4,24.5,24.5,24.5,24.5
2009-05-21,24.5,57,33.7,24.5,24.5,24.5,24.5
2009-05-22,23.9,55,33.7,23.9,23.9,23.9,23.9
2009-05-23,22.9,52,33.7,22.9,22.9,22.9,22.9
2009-05-24,22.2,50,33.7,22.2,22.2,22.2,22.2
2009-05-25,21.6,49,33.8,21.6,21.6,21.6,21.6
2009-05-26,21.1,48,33.8,21.1,21.1,21.1,21.1
2009-05-27,20.4,46,33.8,20.4,20.4,20.4,20.4
2009-05-28,19.3,43,33.8,19.3,19.3,19.3,19.3
2009-05-29,18.2,41,33.8,18.2,18.2,18.2,18.2
2009-05-30,16.9,37,33.8,16.9,16.9,16.9,16.9
2009-05-31,16.1,36,33.8,16.1,16.1,16.1,16.1
2009-06-01,14.8,33,33.8,14.8,14.8,14.8,14.8
2009-06-02,14.4,32,33.9,14.4,14.4,14.4,14.4
2009-06-03,14.6,34,34.2,14.6,14.6,14.6,14.6
2009-06-04,14.2,32,34.4,14.2,14.2,14.2,14.2
2009-06-05,13.7,31,34.4,13.7,13.7,13.7,13.7
2009-06-06,13.2,30,34.7,13.2,13.2,13.2,13.2
2009-06-07,13,31,34.9,13,13,13,13
2009-06-08,13.1,31,35.1,13.1,13.1,13.1,13.1
2009-06-09,13.2,30,35.2,13.2,13.2,13.2,13.2
2009-06-10,12.7,29,35.2,12.7,12.7,12.7,12.7
2009-06-11,12.3,28,35.5,12.3,12.3,12.3,12.3
2009-06-12,11.6,26,35.5,11.6,11.6,11.6,11.6
2009-06-13,10.5,24,35.5,10.5,10.5,10.5,10.5
2009-06-14,9.8,23,35.5,9.8,9.8,9.8,9.8
2009-06-15,9.2,21,35.6,9.2,9.2,9.2,9.2
2009-06-16,8.7,20,35.8,8.7,8.7,8.7,8.7
2009-06-17,7.7,18,35.9,7.7,7.7,7.7,7.7
2009-06-18,6.5,15,35.9,6.5,6.5,6.5,6.5
2009-06-19,5.6,14,36,5.6,5.6,5.6,5.6
2009-06-20,4.1,10,36,4.1,4.1,4.1,4.1
2009-06-21,3.3,6,36.4,3.3,3.3,3.3,3.3
2009-06-22,2,5,36.5,2,2,2,2
2009-06-23,0.8,2,36.5,0.8,0.8,0.8,0.8
2009-06-24,0,0,36.5,0,0,0,0
2009-06-25,0,0,36.5,0,0,0,0
2009-06-26,0,0,36.5,0,0,0,0
2009-06-27,0,0,36.7,0,0,0,0
2009-06-28,0,0,36.7,0,0,0,0
2009-06-29,0,0,36.7,0,0,0,0
2009-06-30,0,0,37,0,0,0,0
2009-07-01,0,0,37.3,0,0,0,0
2009-07-02,0,0,37.4,0,0,0,0
2009-07-03,0,0,38,0,0,0,0
2009-07-04,0,0,38.2,0,0,0,0
2009-07-05,0,0,38.3,0,0,0,0
2009-07-06,0,0,38.3,0,0,0,0
2009-07-07,0,0,38.3,0,0,0,0
2009-07-08,0,0,38.3,0,0,0,0
2009-07-09,0,0,38.5,0,0,0,0
2009-07-10,0,0,38.5,0,0,0,0
2009-07-11,0,0,38.5,0,0,0,0
2009-07-12,0,0,38.5,0,0,0,0
2009-07-13,0,0,38.5,0,0,0,0
2009-07-14,0,0,38.8,0,0,0,0
2009-07-15,0,0,38.8,0,0,0,0
2009-07-16,0,0,38.8,0,0,0,0
2009-07-17,0,0,38.8,0,0,0,0
2009-07-18,0,0,38.8,0,0,0,0
2009-07-19,0,0,38.8,0,0,0,0
2009-07-20,0,0,38.9,0,0,0,0
2009-07-21,0,0,38.9,0,0,0,0
2009-07-22,0,0,38.9,0,0,0,0
2009-07-23,0,0,38.9,0,0,0,0
2009-07-24,0,0,38.9,0,0,0,0
2009-07-25,0,0,39.3,0,0,0,0
2009-07-26,0,0,39.3,0,0,0,0
2009-07-27,0,0,39.3,0,0,0,0
2009-07-28,0,0,39.7,0,0,0,0
2009-07-29,0,0,39.7,0,0,0,0
2009-07-30,0,0,39.7,0,0,0,0
2009-07-31,0,0,39.7,0,0,0,0
2009-08-01,0,0,39.7,0,0,0,0
2009-08-02,0,0,39.7,0,0,0,0
2009-08-03,0,0,39.7,0,0,0,0
2009-08-04,0,0,39.8,0,0,0,0
2009-08-05,0,0,39.8,0,0,0,0
2009-08-06,0,0,39.9,0,0,0,0
2009-08-07,0,0,40.4,0,0,0,0
2009-08-08,0,0,40.4,0,0,0,0
2009-08-09,0,0,40.4,0,0,0,0
2009-08-10,0,0,40.4,0,0,0,0
2009-08-11,0,0,40.4,0,0,0,0
2009-08-12,0,0,40.5,0,0,0,0
2009-08-13,0,0,40.6,0,0,0,0
2009-08-14,0,0,40.6,0,0,0,0
2009-08-15,0,0,40.6,0,0,0,0
2009-08-16,0,0,40.7,0,0,0,0
2009-08-17,0,0,40.7,0,0,0,0
2009-08-18,0,0,40.7,0,0,0,0
2009-08-19,0,0,40.7,0,0,0,0
2009-08-20,0,0,40.7,0,0,0,0
2009-08-21,0,0,40.7,0,0,0,0
2009-08-22,0,0,40.7,0,0,0,0
2009-08-23,0,0,40.7,0,0,0,0
2009-08-24,0,0,41.2,0,0,0,0
2009-08-25,0,0,41.3,0,0,0,0
2009-08-26,0,0,41.3,0,0,0,0
2009-08-27,0,0,41.3,0,0,0,0
2009-08-28,0,0,41.3,0,0,0,0
2009-08-29,0,0,41.3,0,0,0,0
2009-08-30,0,0,41.4,0,0,0,0
2009-08-31,0,0,41.4,0,0,0,0
2009-09-01,0,0,41.4,0,0,0,0
2009-09-02,0,0,41.4,0,0,0,0
2009-09-03,0,0,41.4,0,0,0,0
2009-09-04,0,0,41.4,0,0,0,0
2009-09-05,0,0,41.5,0,0,0,0
2009-09-06,0,0,41.5,0,0,0,0
2009-09-07,0,0,41.6,0,0,0,0
2009-09-08,0,0,41.7,0,0,0,0
2009-09-09,0,0,41.7,0,0,0,0
2009-09-10,0,0,41.7,0,0,0,0
2009-09-11,0,0,41.7,0,0,0,0
2009-09-12,0,0,41.7,0,0,0,0
2009-09-13,0,0,41.7,0,0,0,0
2009-09-14,0,0,41.8,0,0,0,0
2009-09-15,0,0,41.8,0,0,0,0
2009-09-16,0,0,41.8,0,0,0,0
2009-09-17,0,0,41.8,0,0,0,0
2009-09-18,0,0,41.8,0,0,0,0
2009-09-19,0,0,41.8,0,0,0,0
2009-09-20,0,0,41.8,0,0,0,0
2009-09-21,0,0,42,0,0,0,0
2009-09-22,0,0,42,0,0,0,0
2009-09-23,0,0,42,0,0,0,0
2009-09-24,0,0,42,0,0,0,0
2009-09-25,0,0,42,0,0,0,0
2009-09-26,0,0,42,0,0,0,0
2009-09-27,0,0,42,0,0,0,0
2009-09-28,0,0,42,0,0,0,0
2009-09-29,0,0,42,0,0,0,0
2009-09-30,0,0,42.5,0,0,0,0
2009-10-01,0.3,3,0,0.3,0.3,0.3,0.3
2009-10-02,0.3,2,0.1,0.3,0.3,0.3,0.3
2009-10-03,0.3,1,0.1,0.3,0.3,0.3,0.3
2009-10-04,0.4,1,0.1,0.4,0.4,0.4,0.4
2009-10-05,0.5,2,0.2,0.5,0.5,0.5,0.5
2009-10-06,0.8,7,0.5,0.8,0.8,0.8,0.8
2009-10-07,0.9,5,0.6,0.9,0.9,0.9,0.9
2009-10-08,1,6,0.8,1,1,1,1
2009-10-09,1.1,7,0.9,1.1,1.1,1.1,1.1
2009-10-10,1.2,9,1,1.2,1.2,1.2,1.2
2009-10-11,1.2,8,1,1.2,1.2,1.2,1.2
2009-10-12,1.2,6,1,1.2,1.2,1.2,1.2
2009-10-13,1.5,7,1.1,1.5,1.5,1.5,1.5
2009-10-14,1.7,7,1.3,1.7,1.7,1.7,1.7
2009-10-15,2,9,1.6,2,2,2,2
2009-10-16,2,9,1.6,2,2,2,2
2009-10-17,2,8,1.6,2,2,2,2
2009-10-18,2,7,1.7,2,2,2,2
2009-10-19,2,6,1.7,2,2,2,2
2009-10-20,2,6,2,2,2,2,2
2009-10-21,2,6,2,2,2,2,2
2009-10-22,1.9,6,2,1.9,1.9,1.9,1.9
2009-10-23,2,7,2,2,2,2,2
2009-10-24,2.6,17,2.6,2.6,2.6,2.6,2.6
2009-10-25,2.7,15,2.6,2.7,2.7,2.7,2.7
2009-10-26,2.7,14,2.7,2.7,2.7,2.7,2.7
2009-10-27,3,14,3,3,3,3,3
2009-10-28,3.3,17,3.3,3.3,3.3,3.3,3.3
2009-10-29,3.4,18,3.4,3.4,3.4,3.4,3.4
2009-10-30,3.5,18,3.5,3.5,3.5,3.5,3.5
2009-10-31,3.8,16,3.8,3.8,3.8,3.8,3.8
2009-11-01,4.1,17,4,4.1,4.1,4.1,4.1
2009-11-02,4.1,17,4,4.1,4.1,4.1,4.1
2009-11-03,4.1,16,4,4.1,4.1,4.1,4.1
2009-11-04,4,16,4,4,4,4,4
2009-11-05,4.1,16,4.1,4.1,4.1,4.1,4.1
2009-11-06,4.2,16,4.1,4.2,4.2,4.2,4.2
2009-11-07,4.3,17,4.2,4.3,4.3,4.3,4.3
2009-11-08,4.4,19,4.3,4.4,4.4,4.4,4.4
2009-11-09,4.4,19,4.3,4.4,4.4,4.4,4.4
2009-11-10,4.5,18,4.4,4.5,4.5,4.5,4.5
2009-11-11,4.6,18,4.4,4.6,4.6,4.6,4.6
2009-11-12,5.1,22,5,5.1,5.1,5.1,5.1
2009-11-13,5.3,25,5.2,5.3,5.3,5.3,5.3
2009-11-14,5.3,24,5.2,5.3,5.3,5.3,5.3
2009-11-15,5.3,23,5.2,5.3,5.3,5.3,5.3
2009-11-16,5.3,23,5.2,5.3,5.3,5.3,5.3
2009-11-17,5.4,22,5.3,5.4,5.4,5.4,5.4
2009-11-18,5.5,22,5.3,5.5,5.5,5.5,5.5
2009-11-19,5.5,22,5.3,5.5,5.5,5.5,5.5
2009-11-20,5.5,22,5.3,5.5,5.5,5.5,5.5
2009-11-21,5.6,23,5.4,5.6,5.6,5.6,5.6
2009-11-22,5.6,23,5.4,5.6,5.6,5.6,5.6
2009-11-23,5.8,24,5.6,5.8,5.8,5.8,5.8
2009-11-24,5.8,22,5.6,5.8,5.8,5.8,5.8
2009-11-25,6,24,5.8,6,6,6,6
2009-11-26,6,24,5.8,6,6,6,6
2009-11-27,6.1,25,5.9,6.1,6.1,6.1,6.1
2009-11-28,6.1,25,5.9,6.1,6.1,6.1,6.1
2009-11-29,6.1,25,5.9,6.1,6.1,6.1,6.1
2009-11-30,6.1,24,5.9,6.1,6.1,6.1,6.1
2009-12-01,6.2,24,5.9,6.2,6.2,6.2,6.2
2009-12-02,6.3,25,5.9,6.3,6.3,6.3,6.3
2009-12-03,6.2,25,5.9,6.2,6.2,6.2,6.2
2009-12-04,6.2,25,5.9,6.2,6.2,6.2,6.2
2009-12-05,6.2,25,5.9,6.2,6.2,6.2,6.2
2009-12-06,6.3,26,5.9,6.3,6.3,6.3,6.3
2009-12-07,6.3,26,5.9,6.3,6.3,6.3,6.3
2009-12-08,6.3,26,5.9,6.3,6.3,6.3,6.3
2009-12-09,6.3,26,5.9,6.3,6.3,6.3,6.3
2009-12-10,6.3,26,5.9,6.3,6.3,6.3,6.3
2009-12-11,6.3,26,6.1,6.3,6.3,6.3,6.3
2009-12-12,6.3,26,6.2,6.3,6.3,6.3,6.3
2009-12-13,6.6,33,6.5,6.6,6.6,6.6,6.6
2009-12-14,7,36,6.8,7,7,7,7
2009-12-15,7.2,36,6.9,7.2,7.2,7.2,7.2
2009-12-16,7.4,37,7.1,7.4,7.4,7.4,7.4
2009-12-17,7.5,35,7.2,7.5,7.5,7.5,7.5
2009-12-18,7.6,34,7.2,7.6,7.6,7.6,7.6
2009-12-19,7.6,34,7.2,7.6,7.6,7.6,7.6
2009-12-20,7.8,34,7.4,7.8,7.8,7.8,7.8
2009-12-21,7.9,33,7.5,7.9,7.9,7.9,7.9
2009-12-22,8,34,7.5,8,8,8,8
2009-12-23,8,34,7.5,8,8,8,8
2009-12-24,8.1,36,7.7,8.1,8.1,8.1,8.1
2009-12-25,8.1,35,7.7,8.1,8.1,8.1,8.1
2009-12-26,8.2,37,7.8,8.2,8.2,8.2,8.2
2009-12-27,8.2,36,7.8,8.2,8.2,8.2,8.2
2009-12-28,8.2,35,7.8,8.2,8.2,8.2,8.2
2009-12-29,8.3,34,7.9,8.3,8.3,8.3,8.3
2009-12-30,8.3,34,7.9,8.3,8.3,8.3,8.3
2009-12-31,8.3,34,7.9,8.3,8.3,8.3,8.3
2010-01-01,8.5,36,8.1,8.5,8.5,8.5,8.5
2010-01-02,8.7,37,8.4,8.7,8.7,8.7,8.7
2010-01-03,8.8,37,8.4,8.8,8.8,8.8,8.8
2010-01-04,8.8,36,8.4,8.8,8.8,8.8,8.8
2010-01-05,9.1,39,8.7,9.1,9.1,9.1,9.1
2010-01-06,9.7,51,9.3,9.7,9.7,9.7,9.7
2010-01-07,9.7,47,9.3,9.7,9.7,9.7,9.7
2010-01-08,9.7,46,9.4,9.7,9.7,9.7,9.7
2010-01-09,9.7,44,9.4,9.7,9.7,9.7,9.7
2010-01-10,9.8,41,9.4,9.8,9.8,9.8,9.8
2010-01-11,9.8,40,9.4,9.8,9.8,9.8,9.8
2010-01-12,9.9,41,9.5,9.9,9.9,9.9,9.9
2010-01-13,9.9,40,9.5,9.9,9.9,9.9,9.9
2010-01-14,9.9,40,9.5,9.9,9.9,9.9,9.9
2010-01-15,9.9,40,9.5,9.9,9.9,9.9,9.9
2010-01-16,9.9,40,9.5,9.9,9.9,9.9,9.9
2010-01-17,10,40,9.6,10,10,10,10
2010-01-18,10,39,9.6,10,10,10,10
2010-01-19,10,39,9.6,10,10,10,10
2010-01-20,10,39,9.6,10,10,10,10
2010-01-21,10,38,9.6,10,10,10,10
2010-01-22,10.1,38,9.6,10.1,10.1,10.1,10.1
2010-01-23,10.3,43,9.8,10.3,10.3,10.3,10.3
2010-01-24,10.5,45,10,10.5,10.5,10.5,10.5
2010-01-25,10.5,43,10.1,10.5,10.5,10.5,10.5
2010-01-26,10.6,43,10.2,10.6,10.6,10.6,10.6
2010-01-27,10.8,46,10.4,10.8,10.8,10.8,10.8
2010-01-28,10.8,45,10.4,10.8,10.8,10.8,10.8
2010-01-29,10.8,44,10.4,10.8,10.8,10.8,10.8
2010-01-30,10.9,43,10.5,10.9,10.9,10.9,10.9
2010-01-31,10.9,43,10.5,10.9,10.9,10.9,10.9
2010-02-01,10.9,43,10.5,10.9,10.9,10.9,10.9
2010-02-02,11,45,10.6,11,11,11,11
