"DateTime","WTEQ","SNWD","PREC","TAVG","RHUM","WSPDV","SWINV"
2007-10-22,4.3,20,4.9,4.3,4.3,4.3,4.3
2007-10-23,4.3,19,4.9,4.3,4.3,4.3,4.3
2007-10-24,4.2,17,5,4.2,4.2,4.2,4.2
2007-10-25,4.2,16,5,4.2,4.2,4.2,4.2
2007-10-26,4.1,16,5,4.1,4.1,4.1,4.1
2007-10-27,4.1,16,5,4.1,4.1,4.1,4.1
2007-10-28,4.1,15,5,4.1,4.1,4.1,4.1
2007-10-29,4.1,15,5,4.1,4.1,4.1,4.1
2007-10-30,4.1,14,5.2,4.1,4.1,4.1,4.1
2007-10-31,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-01,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-02,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-03,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-04,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-05,4.3,15,5.4,4.3,4.3,4.3,4.3
2007-11-06,4.3,14,5.4,4.3,4.3,4.3,4.3
2007-11-07,4.3,14,5.4,4.3,4.3,4.3,4.3
2007-11-08,4.3,14,5.5,4.3,4.3,4.3,4.3
2007-11-09,4.3,14,5.5,4.3,4.3,4.3,4.3
2007-11-10,4.3,14,5.5,4.3,4.3,4.3,4.3
2007-11-11,4.5,17,5.7,4.5,4.5,4.5,4.5
2007-11-12,4.6,18,5.8,4.6,4.6,4.6,4.6
2007-11-13,4.6,17,5.8,4.6,4.6,4.6,4.6
2007-11-14,5.1,21,6.2,5.1,5.1,5.1,5.1
2007-11-15,5.1,20,6.2,5.1,5.1,5.1,5.1
2007-11-16,5.1,19,6.3,5.1,5.1,5.1,5.1
2007-11-17,5.4,21,6.6,5.4,5.4,5.4,5.4
2007-11-18,6.2,27,7.1,6.2,6.2,6.2,6.2
2007-11-19,7.1,29,8.2,7.1,7.1,7.1,7.1
2007-11-20,7.5,33,8.2,7.5,7.5,7.5,7.5
2007-11-21,7.5,33,8.2,7.5,7.5,7.5,7.5
2007-11-22,7.5,32,8.2,7.5,7.5,7.5,7.5
2007-11-23,7.5,31,8.2,7.5,7.5,7.5,7.5
2007-11-24,7.6,31,8.5,7.6,7.6,7.6,7.6
2007-11-25,7.6,30,8.7,7.6,7.6,7.6,7.6
2007-11-26,7.7,30,8.8,7.7,7.7,7.7,7.7
2007-11-27,7.7,30,8.8,7.7,7.7,7.7,7.7
2007-11-28,7.9,32,9,7.9,7.9,7.9,7.9
2007-11-29,7.9,32,9,7.9,7.9,7.9,7.9
2007-11-30,8.1,33,9.2,8.1,8.1,8.1,8.1
2007-12-01,8.1,33,9.2,8.1,8.1,8.1,8.1
2007-12-02,8.2,35,9.3,8.2,8.2,8.2,8.2
2007-12-03,8.5,37,9.6,8.5,8.5,8.5,8.5
2007-12-04,9.5,41,10.6,9.5,9.5,9.5,9.5
2007-12-05,10.2,44,11.1,10.2,10.2,10.2,10.2
2007-12-06,10.2,43,11.1,10.2,10.2,10.2,10.2
2007-12-07,10.5,46,11.1,10.5,10.5,10.5,10.5
2007-12-08,10.5,45,11.1,10.5,10.5,10.5,10.5
2007-12-09,10.5,44,11.1,10.5,10.5,10.5,10.5
2007-12-10,10.5,44,11.4,10.5,10.5,10.5,10.5
2007-12-11,10.6,43,11.4,10.6,10.6,10.6,10.6
2007-12-12,10.6,43,11.4,10.6,10.6,10.6,10.6
2007-12-13,10.6,42,11.4,10.6,10.6,10.6,10.6
2007-12-14,10.7,42,11.4,10.7,10.7,10.7,10.7
2007-12-15,10.7,41,11.4,10.7,10.7,10.7,10.7
2007-12-16,10.8,42,11.4,10.8,10.8,10.8,10.8
2007-12-17,10.8,42,11.5,10.8,10.8,10.8,10.8
2007-12-18,11,45,11.7,11,11,11,11
2007-12-19,11.2,48,11.9,11.2,11.2,11.2,11.2
2007-12-20,11.4,48,12.1,11.4,11.4,11.4,11.4
2007-12-21,11.8,51,12.5,11.8,11.8,11.8,11.8
2007-12-22,11.8,50,12.5,11.8,11.8,11.8,11.8
2007-12-23,11.9,48,12.6,11.9,11.9,11.9,11.9
2007-12-24,11.9,45,12.6,11.9,11.9,11.9,11.9
2007-12-25,12.4,54,13.1,12.4,12.4,12.4,12.4
2007-12-26,12.4,52,13.1,12.4,12.4,12.4,12.4
2007-12-27,12.4,50,13.1,12.4,12.4,12.4,12.4
2007-12-28,12.4,49,13.1,12.4,12.4,12.4,12.4
2007-12-29,12.5,50,13.2,12.5,12.5,12.5,12.5
2007-12-30,12.8,51,13.6,12.8,12.8,12.8,12.8
2007-12-31,13,52,13.8,13,13,13,13
2008-01-01,13.2,52,14,13.2,13.2,13.2,13.2
2008-01-02,13.2,51,14,13.2,13.2,13.2,13.2
2008-01-03,13.2,50,14,13.2,13.2,13.2,13.2
2008-01-04,13.3,49,14.1,13.3,13.3,13.3,13.3
2008-01-05,13.3,49,14.2,13.3,13.3,13.3,13.3
2008-01-06,13.5,51,14.5,13.5,13.5,13.5,13.5
2008-01-07,13.9,56,14.8,13.9,13.9,13.9,13.9
2008-01-08,14.1,55,15,14.1,14.1,14.1,14.1
2008-01-09,14.1,54,15,14.1,14.1,14.1,14.1
2008-01-10,14.3,57,15.2,14.3,14.3,14.3,14.3
2008-01-11,14.5,59,15.3,14.5,14.5,14.5,14.5
2008-01-12,14.7,60,15.4,14.7,14.7,14.7,14.7
2008-01-13,14.7,59,15.4,14.7,14.7,14.7,14.7
2008-01-14,14.8,58,15.5,14.8,14.8,14.8,14.8
2008-01-15,14.8,57,15.5,14.8,14.8,14.8,14.8
2008-01-16,14.9,57,15.6,14.9,14.9,14.9,14.9
2008-01-17,14.9,56,15.6,14.9,14.9,14.9,14.9
2008-01-18,15.1,57,15.8,15.1,15.1,15.1,15.1
2008-01-19,15.3,58,16,15.3,15.3,15.3,15.3
2008-01-20,15.7,62,16.3,15.7,15.7,15.7,15.7
2008-01-21,15.9,62,16.5,15.9,15.9,15.9,15.9
2008-01-22,15.9,60,16.5,15.9,15.9,15.9,15.9
2008-01-23,16,60,16.6,16,16,16,16
2008-01-24,16,59,16.6,16,16,16,16
2008-01-25,16,58,16.6,16,16,16,16
2008-01-26,16.2,60,16.8,16.2,16.2,16.2,16.2
2008-01-27,16.3,61,16.9,16.3,16.3,16.3,16.3
2008-01-28,16.7,65,17.2,16.7,16.7,16.7,16.7
2008-01-29,17,65,17.5,17,17,17,17
2008-01-30,17.3,66,17.8,17.3,17.3,17.3,17.3
2008-01-31,17.4,66,17.9,17.4,17.4,17.4,17.4
2008-02-01,17.8,68,18.3,17.8,17.8,17.8,17.8
2008-02-02,18.1,69,18.6,18.1,18.1,18.1,18.1
2008-02-03,18.2,68,18.6,18.2,18.2,18.2,18.2
2008-02-04,18.2,67,18.6,18.2,18.2,18.2,18.2
2008-02-05,18.3,67,18.6,18.3,18.3,18.3,18.3
2008-02-06,18.3,66,18.6,18.3,18.3,18.3,18.3
2008-02-07,18.5,67,18.8,18.5,18.5,18.5,18.5
2008-02-08,19,71,19.3,19,19,19,19
2008-02-09,19.3,73,19.6,19.3,19.3,19.3,19.3
2008-02-10,19.8,78,20.1,19.8,19.8,19.8,19.8
2008-02-11,20.3,80,20.6,20.3,20.3,20.3,20.3
2008-02-12,20.7,80,20.9,20.7,20.7,20.7,20.7
2008-02-13,20.9,82,21.1,20.9,20.9,20.9,20.9
2008-02-14,21.6,87,21.8,21.6,21.6,21.6,21.6
2008-02-15,21.6,83,21.8,21.6,21.6,21.6,21.6
2008-02-16,21.6,81,21.8,21.6,21.6,21.6,21.6
2008-02-17,21.9,85,22.1,21.9,21.9,21.9,21.9
2008-02-18,22,82,22.1,22,22,22,22
2008-02-19,22,81,22.1,22,22,22,22
2008-02-20,22,79,22.1,22,22,22,22
2008-02-21,22,78,22.1,22,22,22,22
2008-02-22,22,77,22.1,22,22,22,22
2008-02-23,22,76,22.1,22,22,22,22
2008-02-24,22,75,22.1,22,22,22,22
2008-02-25,22.4,82,22.5,22.4,22.4,22.4,22.4
2008-02-26,22.6,82,22.6,22.6,22.6,22.6,22.6
2008-02-27,22.6,81,22.6,22.6,22.6,22.6,22.6
2008-02-28,22.7,81,22.6,22.7,22.7,22.7,22.7
2008-02-29,22.9,82,22.8,22.9,22.9,22.9,22.9
2008-03-01,22.9,80,22.8,22.9,22.9,22.9,22.9
2008-03-02,23.1,82,23,23.1,23.1,23.1,23.1
2008-03-03,23.1,80,23,23.1,23.1,23.1,23.1
2008-03-04,23.3,82,23.2,23.3,23.3,23.3,23.3
2008-03-05,23.4,82,23.2,23.4,23.4,23.4,23.4
2008-03-06,23.6,81,23.3,23.6,23.6,23.6,23.6
2008-03-07,23.6,80,23.3,23.6,23.6,23.6,23.6
2008-03-08,23.7,79,23.3,23.7,23.7,23.7,23.7
2008-03-09,23.7,79,23.3,23.7,23.7,23.7,23.7
2008-03-10,23.7,78,23.3,23.7,23.7,23.7,23.7
2008-03-11,23.7,77,23.3,23.7,23.7,23.7,23.7
2008-03-12,23.8,77,23.3,23.8,23.8,23.8,23.8
2008-03-13,23.8,76,23.3,23.8,23.8,23.8,23.8
2008-03-14,24.1,80,23.5,24.1,24.1,24.1,24.1
2008-03-15,24.2,79,23.8,24.2,24.2,24.2,24.2
2008-03-16,24.2,79,23.8,24.2,24.2,24.2,24.2
2008-03-17,24.2,79,24,24.2,24.2,24.2,24.2
2008-03-18,24.3,79,24.1,24.3,24.3,24.3,24.3
2008-03-19,24.7,82,24.5,24.7,24.7,24.7,24.7
2008-03-20,25.5,91,25.3,25.5,25.5,25.5,25.5
2008-03-21,25.8,91,25.6,25.8,25.8,25.8,25.8
2008-03-22,26.1,94,25.9,26.1,26.1,26.1,26.1
2008-03-23,26.1,90,25.9,26.1,26.1,26.1,26.1
2008-03-24,26.2,88,25.9,26.2,26.2,26.2,26.2
2008-03-25,26.6,93,26.3,26.6,26.6,26.6,26.6
2008-03-26,27,94,26.7,27,27,27,27
2008-03-27,27.3,96,27,27.3,27.3,27.3,27.3
2008-03-28,27.8,98,27.5,27.8,27.8,27.8,27.8
2008-03-29,28,100,27.7,28,28,28,28
2008-03-30,28.6,103,28.3,28.6,28.6,28.6,28.6
2008-03-31,28.8,102,28.5,28.8,28.8,28.8,28.8
2008-04-01,28.8,100,28.5,28.8,28.8,28.8,28.8
2008-04-02,28.9,98,28.6,28.9,28.9,28.9,28.9
2008-04-03,29,97,28.7,29,29,29,29
2008-04-04,29,95,28.7,29,29,29,29
2008-04-05,29.1,93,28.7,29.1,29.1,29.1,29.1
2008-04-06,29.4,96,29,29.4,29.4,29.4,29.4
2008-04-07,29.4,95,29,29.4,29.4,29.4,29.4
2008-04-08,29.5,94,29.1,29.5,29.5,29.5,29.5
2008-04-09,29.5,93,29.1,29.5,29.5,29.5,29.5
2008-04-10,29.6,92,29.2,29.6,29.6,29.6,29.6
2008-04-11,29.6,91,29.2,29.6,29.6,29.6,29.6
2008-04-12,29.6,90,29.2,29.6,29.6,29.6,29.6
2008-04-13,29.6,89,29.2,29.6,29.6,29.6,29.6
2008-04-14,29.6,87,29.2,29.6,29.6,29.6,29.6
2008-04-15,29.5,86,29.2,29.5,29.5,29.5,29.5
2008-04-16,29.7,89,29.4,29.7,29.7,29.7,29.7
2008-04-17,29.7,87,29.4,29.7,29.7,29.7,29.7
2008-04-18,29.9,86,29.6,29.9,29.9,29.9,29.9
2008-04-19,29.9,85,29.6,29.9,29.9,29.9,29.9
2008-04-20,29.9,85,29.7,29.9,29.9,29.9,29.9
2008-04-21,30,87,29.8,30,30,30,30
2008-04-22,30.1,89,29.9,30.1,30.1,30.1,30.1
2008-04-23,30.3,91,30.1,30.3,30.3,30.3,30.3
2008-04-24,30.3,89,30.1,30.3,30.3,30.3,30.3
2008-04-25,30.3,87,30.1,30.3,30.3,30.3,30.3
2008-04-26,30.6,90,30.4,30.6,30.6,30.6,30.6
2008-04-27,30.6,89,30.4,30.6,30.6,30.6,30.6
2008-04-28,30.7,87,30.6,30.7,30.7,30.7,30.7
2008-04-29,30.8,85,30.6,30.8,30.8,30.8,30.8
2008-04-30,30.8,84,30.6,30.8,30.8,30.8,30.8
2008-05-01,30.9,85,30.7,30.9,30.9,30.9,30.9
2008-05-02,30.9,84,30.8,30.9,30.9,30.9,30.9
2008-05-03,31.1,85,31.1,31.1,31.1,31.1,31.1
2008-05-04,31.2,83,31.1,31.2,31.2,31.2,31.2
2008-05-05,31.2,83,31.1,31.2,31.2,31.2,31.2
2008-05-06,30.8,81,31.1,30.8,30.8,30.8,30.8
2008-05-07,30.6,79,31.1,30.6,30.6,30.6,30.6
2008-05-08,31.4,81,31.3,31.4,31.4,31.4,31.4
2008-05-09,31.6,81,31.5,31.6,31.6,31.6,31.6
2008-05-10,32,85,31.6,32,32,32,32
2008-05-11,32,81,31.9,32,32,32,32
2008-05-12,32.1,83,32.1,32.1,32.1,32.1,32.1
2008-05-13,32.2,82,32.2,32.2,32.2,32.2,32.2
2008-05-14,32,81,32.3,32,32,32,32
2008-05-15,31.8,80,32.3,31.8,31.8,31.8,31.8
2008-05-16,31.5,79,32.3,31.5,31.5,31.5,31.5
2008-05-17,30.5,76,32.3,30.5,30.5,30.5,30.5
2008-05-18,29.5,73,32.3,29.5,29.5,29.5,29.5
2008-05-19,28.5,70,32.3,28.5,28.5,28.5,28.5
2008-05-20,27.5,67,32.3,27.5,27.5,27.5,27.5
2008-05-21,26.9,65,32.5,26.9,26.9,26.9,26.9
2008-05-22,27.6,70,33.5,27.6,27.6,27.6,27.6
2008-05-23,28.2,72,34.1,28.2,28.2,28.2,28.2
2008-05-24,28.1,69,34.2,28.1,28.1,28.1,28.1
2008-05-25,28.6,65,34.6,28.6,28.6,28.6,28.6
2008-05-26,28.5,68,34.7,28.5,28.5,28.5,28.5
2008-05-27,28.6,69,34.9,28.6,28.6,28.6,28.6
2008-05-28,28.4,67,35,28.4,28.4,28.4,28.4
2008-05-29,28,66,35.1,28,28,28,28
2008-05-30,27.7,65,35.2,27.7,27.7,27.7,27.7
2008-05-31,27.2,64,35.2,27.2,27.2,27.2,27.2
2008-06-01,26.6,62,35.2,26.6,26.6,26.6,26.6
2008-06-02,26,61,35.3,26,26,26,26
2008-06-03,25.4,59,35.5,25.4,25.4,25.4,25.4
2008-06-04,25.1,57,35.6,25.1,25.1,25.1,25.1
2008-06-05,24.6,57,35.9,24.6,24.6,24.6,24.6
2008-06-06,23.9,55,36,23.9,23.9,23.9,23.9
2008-06-07,24.5,61,36.8,24.5,24.5,24.5,24.5
2008-06-08,25,64,37.2,25,25,25,25
2008-06-09,25,61,37.3,25,25,25,25
2008-06-10,25.3,58,37.8,25.3,25.3,25.3,25.3
2008-06-11,25.2,60,37.9,25.2,25.2,25.2,25.2
2008-06-12,25.7,66,38.4,25.7,25.7,25.7,25.7
2008-06-13,25.8,63,38.6,25.8,25.8,25.8,25.8
2008-06-14,25.7,60,38.7,25.7,25.7,25.7,25.7
2008-06-15,25.1,58,38.7,25.1,25.1,25.1,25.1
2008-06-16,24.3,56,38.7,24.3,24.3,24.3,24.3
2008-06-17,23.3,53,38.7,23.3,23.3,23.3,23.3
2008-06-18,22.2,50,38.7,22.2,22.2,22.2,22.2
2008-06-19,21.2,49,38.7,21.2,21.2,21.2,21.2
2008-06-20,20.4,46,38.7,20.4,20.4,20.4,20.4
2008-06-21,19.6,45,38.7,19.6,19.6,19.6,19.6
2008-06-22,18.5,42,38.7,18.5,18.5,18.5,18.5
2008-06-23,17.3,39,38.7,17.3,17.3,17.3,17.3
2008-06-24,16.1,37,38.7,16.1,16.1,16.1,16.1
2008-06-25,14.8,33,38.8,14.8,14.8,14.8,14.8
2008-06-26,13.5,31,38.8,13.5,13.5,13.5,13.5
2008-06-27,12.3,29,38.8,12.3,12.3,12.3,12.3
2008-06-28,10.9,27,38.8,10.9,10.9,10.9,10.9
2008-06-29,9.2,24,38.8,9.2,9.2,9.2,9.2
2008-06-30,7.1,18,38.8,7.1,7.1,7.1,7.1
2008-07-01,5.2,16,38.8,5.2,5.2,5.2,5.2
2008-07-02,3.9,15,38.8,3.9,3.9,3.9,3.9
2008-07-03,2.1,11,38.8,2.1,2.1,2.1,2.1
2008-07-04,1.1,4,38.8,1.1,1.1,1.1,1.1
2008-07-05,0.6,2,38.8,0.6,0.6,0.6,0.6
2008-07-06,0,0,38.8,0,0,0,0
2008-07-07,0,0,38.8,0,0,0,0
2008-07-08,0,0,38.8,0,0,0,0
2008-07-09,0,0,38.8,0,0,0,0
2008-07-10,0,0,38.8,0,0,0,0
2008-07-11,0,0,38.8,0,0,0,0
2008-07-12,0,0,38.8,0,0,0,0
2008-07-13,0,0,38.8,0,0,0,0
2008-07-14,0,0,38.8,0,0,0,0
2008-07-15,0,0,38.9,0,0,0,0
2008-07-16,0,0,38.9,0,0,0,0
2008-07-17,0,0,38.9,0,0,0,0
2008-07-18,0,0,38.9,0,0,0,0
2008-07-19,0,0,39.1,0,0,0,0
2008-07-20,0,0,39.2,0,0,0,0
2008-07-21,0,0,39.2,0,0,0,0
2008-07-22,0,0,39.3,0,0,0,0
2008-07-23,0,0,39.4,0,0,0,0
2008-07-24,0,0,39.4,0,0,0,0
2008-07-25,0,0,39.4,0,0,0,0
2008-07-26,0,0,39.4,0,0,0,0
2008-07-27,0,0,39.4,0,0,0,0
2008-07-28,0,0,39.4,0,0,0,0
2008-07-29,0,0,39.4,0,0,0,0
2008-07-30,0,0,39.4,0,0,0,0
2008-07-31,0,0,39.4,0,0,0,0
2008-08-01,0,0,39.4,0,0,0,0
2008-08-02,0,0,39.4,0,0,0,0
2008-08-03,0,0,39.4,0,0,0,0
2008-08-04,0,0,39.4,0,0,0,0
2008-08-05,0,0,39.4,0,0,0,0
2008-08-06,0,0,39.4,0,0,0,0
2008-08-07,0,0,39.4,0,0,0,0
2008-08-08,0,0,39.4,0,0,0,0
2008-08-09,0,0,39.5,0,0,0,0
2008-08-10,0,0,39.8,0,0,0,0
2008-08-11,0,0,39.8,0,0,0,0
2008-08-12,0,0,39.8,0,0,0,0
2008-08-13,0,0,39.8,0,0,0,0
2008-08-14,0,0,39.8,0,0,0,0
2008-08-15,0,0,39.9,0,0,0,0
2008-08-16,0,0,39.9,0,0,0,0
2008-08-17,0,0,39.9,0,0,0,0
2008-08-18,0,0,39.9,0,0,0,0
2008-08-19,0,0,39.9,0,0,0,0
2008-08-20,0,0,40,0,0,0,0
2008-08-21,0,0,40,0,0,0,0
2008-08-22,0,0,40,0,0,0,0
2008-08-23,0,0,40,0,0,0,0
2008-08-24,0,0,40,0,0,0,0
2008-08-25,0,0,40,0,0,0,0
2008-08-26,0,0,40,0,0,0,0
2008-08-27,0,0,40,0,0,0,0
2008-08-28,0,0,40,0,0,0,0
2008-08-29,0,0,40,0,0,0,0
2008-08-30,0,0,40.1,0,0,0,0
2008-08-31,0,0,40.1,0,0,0,0
2008-09-01,0,0,40.2,0,0,0,0
2008-09-02,0,0,40.4,0,0,0,0
2008-09-03,0,0,40.5,0,0,0,0
2008-09-04,0,0,40.5,0,0,0,0
2008-09-05,0,0,40.6,0,0,0,0
2008-09-06,0,0,40.6,0,0,0,0
2008-09-07,0,0,40.7,0,0,0,0
2008-09-08,0,0,40.7,0,0,0,0
2008-09-09,0,0,40.7,0,0,0,0
2008-09-10,0,0,40.8,0,0,0,0
2008-09-11,0,0,41,0,0,0,0
2008-09-12,0,0,41,0,0,0,0
2008-09-13,0,0,41,0,0,0,0
2008-09-14,0,0,41,0,0,0,0
2008-09-15,0,0,41,0,0,0,0
2008-09-16,0,0,41,0,0,0,0
2008-09-17,0,0,41,0,0,0,0
2008-09-18,0,0,41,0,0,0,0
2008-09-19,0,0,41,0,0,0,0
2008-09-20,0,0,41,0,0,0,0
2008-09-21,0,0,41.1,0,0,0,0
2008-09-22,0,0,41.1,0,0,0,0
2008-09-23,0,0,41.2,0,0,0,0
2008-09-24,0,0,41.2,0,0,0,0
2008-09-25,0,0,41.3,0,0,0,0
2008-09-26,0,0,41.3,0,0,0,0
2008-09-27,0,0,41.3,0,0,0,0
2008-09-28,0,0,41.3,0,0,0,0
2008-09-29,0,0,41.3,0,0,0,0
2008-09-30,0,0,41.3,0,0,0,0
2008-10-01,0,0,0,0,0,0,0
2008-10-02,0,0,0,0,0,0,0
2008-10-03,0,0,0,0,0,0,0
2008-10-04,0,0,0,0,0,0,0
2008-10-05,0,0,0.3,0,0,0,0
2008-10-06,0,0,0.5,0,0,0,0
2008-10-07,0,0,0.5,0,0,0,0
2008-10-08,0,0,0.6,0,0,0,0
2008-10-09,0,0,0.6,0,0,0,0
2008-10-10,0.4,3,0.8,0.4,0.4,0.4,0.4
2008-10-11,0.5,5,0.8,0.5,0.5,0.5,0.5
2008-10-12,0.6,4,0.9,0.6,0.6,0.6,0.6
2008-10-13,0.8,5,1.1,0.8,0.8,0.8,0.8
2008-10-14,0.8,5,1.1,0.8,0.8,0.8,0.8
2008-10-15,0.8,4,1.1,0.8,0.8,0.8,0.8
2008-10-16,1,5,1.3,1,1,1,1
2008-10-17,1.1,5,1.4,1.1,1.1,1.1,1.1
2008-10-18,1.1,4,1.4,1.1,1.1,1.1,1.1
2008-10-19,1.1,4,1.4,1.1,1.1,1.1,1.1
2008-10-20,1.1,4,1.4,1.1,1.1,1.1,1.1
2008-10-21,1.2,4,1.5,1.2,1.2,1.2,1.2
2008-10-22,1.4,5,1.7,1.4,1.4,1.4,1.4
2008-10-23,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-24,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-25,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-26,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-27,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-28,1.5,5,1.7,1.5,1.5,1.5,1.5
2008-10-29,1.5,4,1.7,1.5,1.5,1.5,1.5
2008-10-30,1.4,4,1.7,1.4,1.4,1.4,1.4
2008-10-31,1.4,4,1.7,1.4,1.4,1.4,1.4
2008-11-01,1.4,4,1.9,1.4,1.4,1.4,1.4
2008-11-02,1.4,3,1.9,1.4,1.4,1.4,1.4
2008-11-03,1.6,5,2.3,1.6,1.6,1.6,1.6
2008-11-04,1.7,5,2.5,1.7,1.7,1.7,1.7
2008-11-05,2,9,2.8,2,2,2,2
2008-11-06,2,8,2.8,2,2,2,2
2008-11-07,2.1,10,2.9,2.1,2.1,2.1,2.1
2008-11-08,2.2,11,3.2,2.2,2.2,2.2,2.2
2008-11-09,2.3,10,3.3,2.3,2.3,2.3,2.3
2008-11-10,2.3,10,3.3,2.3,2.3,2.3,2.3
2008-11-11,2.4,11,3.4,2.4,2.4,2.4,2.4
2008-11-12,2.6,12,3.6,2.6,2.6,2.6,2.6
2008-11-13,3.5,15,4.5,3.5,3.5,3.5,3.5
2008-11-14,4.3,19,5.2,4.3,4.3,4.3,4.3
2008-11-15,4.3,18,5.2,4.3,4.3,4.3,4.3
2008-11-16,4.3,18,5.2,4.3,4.3,4.3,4.3
2008-11-17,4.3,18,5.2,4.3,4.3,4.3,4.3
2008-11-18,4.3,17,5.2,4.3,4.3,4.3,4.3
2008-11-19,4.3,17,5.2,4.3,4.3,4.3,4.3
2008-11-20,4.3,17,5.2,4.3,4.3,4.3,4.3
2008-11-21,4.3,17,5.2,4.3,4.3,4.3,4.3
2008-11-22,4.5,19,5.4,4.5,4.5,4.5,4.5
2008-11-23,4.6,20,5.5,4.6,4.6,4.6,4.6
2008-11-24,4.6,20,5.5,4.6,4.6,4.6,4.6
2008-11-25,4.6,18,5.5,4.6,4.6,4.6,4.6
2008-11-26,4.6,18,5.5,4.6,4.6,4.6,4.6
2008-11-27,4.6,18,5.5,4.6,4.6,4.6,4.6
2008-11-28,4.5,17,5.5,4.5,4.5,4.5,4.5
2008-11-29,4.6,18,5.6,4.6,4.6,4.6,4.6
2008-11-30,4.8,19,5.7,4.8,4.8,4.8,4.8
2008-12-01,4.9,21,5.8,4.9,4.9,4.9,4.9
2008-12-02,5,20,5.9,5,5,5,5
2008-12-03,5.3,23,6.1,5.3,5.3,5.3,5.3
2008-12-04,5.3,23,6.1,5.3,5.3,5.3,5.3
2008-12-05,5.3,23,6.1,5.3,5.3,5.3,5.3
2008-12-06,5.4,23,6.2,5.4,5.4,5.4,5.4
2008-12-07,5.5,24,6.3,5.5,5.5,5.5,5.5
2008-12-08,5.7,25,6.5,5.7,5.7,5.7,5.7
2008-12-09,5.8,26,6.6,5.8,5.8,5.8,5.8
2008-12-10,5.9,26,6.6,5.9,5.9,5.9,5.9
2008-12-11,6,26,6.7,6,6,6,6
2008-12-12,6,25,6.7,6,6,6,6
2008-12-13,6.1,24,6.9,6.1,6.1,6.1,6.1
2008-12-14,6.9,34,7.4,6.9,6.9,6.9,6.9
2008-12-15,6.9,33,7.4,6.9,6.9,6.9,6.9
2008-12-16,6.9,32,7.4,6.9,6.9,6.9,6.9
2008-12-17,6.9,31,7.4,6.9,6.9,6.9,6.9
2008-12-18,7,30,7.4,7,7,7,7
2008-12-19,7.1,30,7.6,7.1,7.1,7.1,7.1
2008-12-20,7.3,32,7.8,7.3,7.3,7.3,7.3
2008-12-21,7.3,31,7.9,7.3,7.3,7.3,7.3
2008-12-22,7.4,33,8,7.4,7.4,7.4,7.4
2008-12-23,8,40,8.5,8,8,8,8
2008-12-24,8.1,39,8.5,8.1,8.1,8.1,8.1
2008-12-25,8.2,38,8.7,8.2,8.2,8.2,8.2
2008-12-26,8.4,40,9,8.4,8.4,8.4,8.4
2008-12-27,8.6,39,9.1,8.6,8.6,8.6,8.6
2008-12-28,8.7,40,9.2,8.7,8.7,8.7,8.7
2008-12-29,9.2,44,9.7,9.2,9.2,9.2,9.2
2008-12-30,9.6,44,10.2,9.6,9.6,9.6,9.6
2008-12-31,9.6,42,10.2,9.6,9.6,9.6,9.6
2009-01-01,10,45,10.5,10,10,10,10
2009-01-02,10.8,53,11.3,10.8,10.8,10.8,10.8
2009-01-03,11.6,54,11.9,11.6,11.6,11.6,11.6
2009-01-04,11.6,52,11.9,11.6,11.6,11.6,11.6
2009-01-05,11.6,50,11.9,11.6,11.6,11.6,11.6
2009-01-06,11.8,52,12.1,11.8,11.8,11.8,11.8
2009-01-07,12.4,58,12.6,12.4,12.4,12.4,12.4
2009-01-08,13.4,59,13.6,13.4,13.4,13.4,13.4
2009-01-09,14.1,59,14.3,14.1,14.1,14.1,14.1
2009-01-10,14.2,58,14.3,14.2,14.2,14.2,14.2
2009-01-11,14.3,60,14.4,14.3,14.3,14.3,14.3
2009-01-12,14.7,65,14.8,14.7,14.7,14.7,14.7
2009-01-13,14.8,62,14.9,14.8,14.8,14.8,14.8
2009-01-14,14.8,60,14.9,14.8,14.8,14.8,14.8
2009-01-15,14.8,58,14.9,14.8,14.8,14.8,14.8
2009-01-16,14.8,57,14.9,14.8,14.8,14.8,14.8
2009-01-17,14.8,56,14.9,14.8,14.8,14.8,14.8
2009-01-18,14.8,55,14.9,14.8,14.8,14.8,14.8
2009-01-19,14.8,54,14.9,14.8,14.8,14.8,14.8
2009-01-20,14.8,52,14.9,14.8,14.8,14.8,14.8
2009-01-21,14.8,50,14.9,14.8,14.8,14.8,14.8
2009-01-22,14.8,51,14.9,14.8,14.8,14.8,14.8
2009-01-23,14.9,52,15,14.9,14.9,14.9,14.9
2009-01-24,14.9,51,15,14.9,14.9,14.9,14.9
2009-01-25,15.2,56,15.3,15.2,15.2,15.2,15.2
2009-01-26,15.4,56,15.4,15.4,15.4,15.4,15.4
2009-01-27,15.4,56,15.4,15.4,15.4,15.4,15.4
2009-01-28,15.6,57,15.5,15.6,15.6,15.6,15.6
